feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,clip1,clip2,gaind,gainf,cdel,cbyp,x0,y0,mod_ampl,ngain,nbfbk,ncgain,rate_gain,noise_attack,fbk,tfbk,resonator_attack,attack_time,decay_time,sustain_level,release_time,initial_level
0.01,0.01,0.554274,0.01,-397.60226,149.0232,45.433994,-26.909908,-36.450783,-11.578984,-1.4345303,-16.920778,-30.497736,-20.788527,-1.5713913,-0.19136211,-19.82327,0.0016711693,0.0013332772,0.0012757374,0.0031123818,0.016726136,0.0050849477,0.0018532876,0.01041762,0.25414276,1.0,0.38316187,0.014196936,670.8635,701.693,0.039236486,0.40360743,0.434,0.245,0.563,0.358,7.163,2.964,0.156,0.208,0.247,0.394,0.177,0.912,0.121,0.202,0.205,0.148,0.05,0.299,0.64,0.694,4.353,0.038
0.01,0.01,0.5542406,0.01,-401.08743,151.93666,45.908672,-27.622744,-37.042534,-11.439674,-0.68900114,-16.421848,-30.571865,-21.141462,-1.6926309,-0.08552861,-19.8041,0.0016196746,0.0013006371,0.0012628763,0.0031269554,0.016756652,0.005080006,0.0018751342,0.010501139,0.25426546,1.0,0.3829848,0.014089334,639.2995,632.54816,0.039230872,0.40357518,0.98,0.995,0.487,0.71,7.314,1.866,0.845,0.829,0.587,0.075,0.827,0.548,0.653,0.092,0.259,0.951,0.05,0.267,0.174,0.467,3.146,0.249
0.01,0.01,0.5540268,0.01,-398.1686,149.39119,45.907845,-27.070936,-37.057198,-11.763747,-0.8579986,-16.202684,-30.386692,-21.253819,-1.9619037,-0.13109288,-19.611038,0.0016590683,0.0013243194,0.001274156,0.0031214585,0.01672136,0.005055012,0.0018382563,0.010416212,0.25410816,1.0,0.3831709,0.014162867,665.2085,693.9238,0.039219648,0.40375194,0.693,0.796,0.362,0.649,9.273,4.342,0.935,0.168,0.202,0.469,0.108,0.496,0.775,0.366,0.309,0.243,0.296,0.033,0.084,0.9,2.225,0.94
0.01,0.01,0.55424064,0.01,-401.49887,152.26407,45.281094,-27.283085,-36.224487,-11.599781,-1.5164174,-17.138222,-30.588459,-20.656986,-1.4251858,-0.10783722,-19.82369,0.0016785056,0.0013464501,0.001293493,0.0031486484,0.016752925,0.0050776456,0.0018651837,0.01043845,0.25420633,1.0,0.38309324,0.014205679,636.1112,617.33606,0.039236486,0.4035757,0.784,0.319,0.273,0.236,5.833,9.964,0.913,0.106,0.083,0.869,0.533,0.784,0.463,0.032,0.555,0.881,0.477,0.31,0.379,0.448,4.746,0.227
0.01,0.01,0.5541744,0.01,-395.05005,146.92476,44.559914,-27.16583,-36.62496,-11.681373,-1.2425556,-16.455606,-30.119467,-20.858927,-2.0876172,-0.7906738,-20.113493,0.0020103534,0.0015519399,0.0014271864,0.0032803647,0.016740179,0.004794324,0.0015369001,0.009899298,0.25297782,1.0,0.38467836,0.014832363,725.07355,763.29114,0.039236486,0.4036038,0.615,0.512,0.47,0.94,9.805,9.797,0.169,0.965,0.109,0.892,0.217,0.612,0.952,0.08,0.872,0.535,0.346,0.093,0.174,0.985,1.379,0.566
0.01,0.01,0.5542438,0.01,-397.68216,149.08104,45.463398,-26.88053,-36.423088,-11.57296,-1.4509352,-16.934414,-30.487024,-20.759937,-1.5477072,-0.1827196,-19.820059,0.0016734363,0.0013354277,0.0012778398,0.0031155515,0.016728282,0.005084388,0.0018545317,0.010417472,0.25414604,1.0,0.3831575,0.014199486,669.77496,699.80005,0.039236486,0.40360364,0.61,0.505,0.118,0.107,9.113,6.555,0.568,0.812,0.985,0.706,0.443,0.783,0.184,0.41,0.188,0.997,0.165,0.415,0.169,0.711,3.715,0.065
0.01,0.01,0.5542413,0.01,-401.64697,152.40843,45.886894,-27.807457,-36.98321,-11.482946,-0.6537656,-16.431349,-30.611877,-21.144009,-1.7093918,-0.085424006,-19.83171,0.0016195417,0.0013004766,0.0012630881,0.003127843,0.01675728,0.0050799353,0.0018766313,0.010503416,0.2542698,1.0,0.38297752,0.01408661,636.31177,621.0431,0.039236486,0.40357518,0.522,0.962,0.874,0.797,7.001,1.618,0.981,0.771,0.981,0.229,0.815,0.098,0.45,0.308,0.619,0.238,0.065,0.238,0.477,0.68,3.479,0.653
0.01,0.01,0.55426687,0.01,-398.40097,149.5954,45.95703,-27.09539,-37.05621,-11.718791,-0.82060647,-16.207512,-30.403927,-21.237566,-1.9181969,-0.1082703,-19.628126,0.0016513835,0.0013193245,0.0012713139,0.0031201001,0.016722072,0.0050587934,0.0018451113,0.010429108,0.2541359,1.0,0.38313338,0.014146036,662.10425,688.31586,0.03922526,0.40375176,0.142,0.647,0.186,0.23,4.799,1.029,0.961,0.607,0.872,0.216,0.182,0.154,0.293,0.244,0.741,0.794,0.054,0.183,0.488,0.389,3.617,0.155
0.01,0.01,0.5542399,0.01,-401.8326,152.55957,45.236256,-27.442059,-36.077175,-11.719107,-1.4679363,-17.173496,-30.600996,-20.674797,-1.4213867,-0.12225133,-19.829556,0.0016782818,0.0013464572,0.0012936014,0.003149028,0.016753262,0.0050775087,0.0018650866,0.01043912,0.25420794,1.0,0.38309267,0.014205647,633.1693,600.5391,0.039219648,0.40357503,0.855,0.448,0.429,0.341,9.437,7.523,0.94,0.803,0.408,0.653,0.777,0.934,0.543,0.487,0.079,0.073,0.408,0.033,0.786,0.8,1.593,0.79
0.01,0.01,0.55418485,0.01,-395.0193,146.85005,44.53322,-27.152191,-36.607307,-11.684674,-1.2558737,-16.4506,-30.093004,-20.836868,-2.0938694,-0.8174337,-20.126709,0.002021229,0.0015594721,0.0014324487,0.0032864423,0.016734296,0.004777582,0.001520997,0.009873337,0.2529235,1.0,0.38473982,0.014855194,726.84845,764.8916,0.039230872,0.40360764,0.441,0.66,0.204,0.293,9.873,8.272,0.456,0.478,0.961,0.9,0.924,0.909,0.229,0.097,0.33,0.479,0.449,0.361,0.089,0.489,3.385,0.97
0.01,0.01,0.55424064,0.01,-397.81012,149.13126,45.478786,-26.871271,-36.42004,-11.592536,-1.4908836,-16.971193,-30.49986,-20.750467,-1.5335062,-0.17619884,-19.817001,0.0016736141,0.001336382,0.0012791248,0.0031183078,0.016729783,0.0050828103,0.0018537035,0.010417504,0.25415027,1.0,0.38315585,0.014201585,668.3905,697.6612,0.039236486,0.40360084,0.319,0.164,0.106,0.211,6.904,9.733,0.981,0.51,0.237,0.183,0.273,0.539,0.204,0.256,0.83,0.683,0.446,0.435,0.564,0.812,1.436,0.556
0.01,0.01,0.5542552,0.01,-402.1409,152.86928,45.88864,-27.960337,-36.861813,-11.513886,-0.6291369,-16.418964,-30.614603,-21.161127,-1.6664108,-0.0947005,-19.809418,0.001618424,0.001299708,0.0012627051,0.0031281738,0.016757684,0.005079886,0.001876864,0.010505215,0.2542728,1.0,0.38297546,0.014085617,633.536,607.6931,0.039230872,0.40357617,0.682,0.719,0.403,0.732,7.536,5.556,0.028,0.497,0.104,0.494,0.835,0.855,0.114,0.457,0.383,0.478,0.294,0.4,0.532,0.679,2.895,0.199
0.01,0.01,0.5542408,0.01,-398.6606,149.79263,45.977226,-27.148987,-37.076023,-11.694934,-0.8121067,-16.24197,-30.440653,-21.231237,-1.8837172,-0.095713034,-19.652662,0.0016434947,0.0013142941,0.0012685013,0.0031189627,0.016722543,0.005061271,0.001850117,0.010440376,0.25416058,1.0,0.38310185,0.014131299,659.04224,682.4761,0.03922526,0.4037514,0.434,0.832,0.722,0.616,0.587,0.331,0.965,0.463,0.171,0.913,0.762,0.467,0.308,0.431,0.295,0.907,0.235,0.039,0.763,0.67,2.623,0.937
0.01,0.01,0.5542421,0.01,-401.76334,152.50537,45.23161,-27.392012,-36.11863,-11.676316,-1.4766865,-17.17259,-30.585316,-20.688763,-1.4090439,-0.13178852,-19.823383,0.0016791368,0.0013470707,0.0012940569,0.0031492708,0.01675367,0.0050781374,0.0018662114,0.0104396865,0.254208,1.0,0.38309193,0.014206188,634.0514,606.35815,0.039230872,0.40357438,0.294,0.483,0.36,0.97,3.075,3.091,0.779,0.723,0.057,0.231,0.639,0.723,0.433,0.362,0.08,0.75,0.274,0.211,0.371,0.444,4.682,0.124
0.01,0.01,0.5541715,0.01,-395.00748,146.75685,44.48289,-27.16477,-36.61262,-11.704631,-1.2785133,-16.453169,-30.07548,-20.826508,-2.1180704,-0.86534506,-20.160595,0.0020345196,0.001567797,0.0014382554,0.003292407,0.01672869,0.0047624353,0.0015069438,0.009849426,0.2528741,1.0,0.38479036,0.014875958,728.478,766.021,0.039236486,0.4036109,0.647,0.496,0.299,0.415,5.866,3.907,0.969,0.233,0.614,0.806,0.718,0.274,0.39,0.323,0.533,0.379,0.092,0.206,0.491,0.592,1.519,0.689
0.01,0.01,0.5542399,0.01,-397.9586,149.21495,45.50015,-26.861944,-36.404747,-11.587996,-1.5085574,-16.995602,-30.506754,-20.735344,-1.5169095,-0.17461239,-19.82424,0.0016752259,0.0013381332,0.0012811298,0.0031218294,0.016731938,0.0050820736,0.0018553518,0.010418373,0.25415534,1.0,0.38314924,0.014202638,666.611,694.72766,0.039230872,0.40359747,0.188,0.192,0.518,0.409,7.355,7.489,0.765,0.092,0.112,0.09,0.427,0.291,0.681,0.386,0.596,0.953,0.01,0.432,0.294,0.583,4.628,0.619
0.01,0.01,0.5542688,0.01,-402.3245,153.02304,45.95222,-28.1149,-36.74843,-11.553759,-0.6198071,-16.395367,-30.641663,-21.13011,-1.6828078,-0.07249887,-19.833374,0.0016181929,0.0012995693,0.0012626997,0.0031283146,0.01675805,0.005079957,0.0018771386,0.010506114,0.25427443,1.0,0.38297418,0.01408503,631.47876,593.4223,0.03922526,0.40357655,0.528,0.576,0.625,0.933,1.307,4.295,0.03,0.106,0.578,0.504,0.27,0.327,0.089,0.363,0.522,0.785,0.37,0.428,0.523,0.917,4.285,0.288
0.01,0.01,0.55424,0.01,-398.9335,150.01195,45.99896,-27.200375,-37.086254,-11.659675,-0.7950257,-16.270874,-30.473778,-21.222631,-1.8481628,-0.08361458,-19.677443,0.0016362313,0.0013099309,0.0012661194,0.0031183301,0.016723024,0.0050631356,0.001854362,0.010450381,0.2541823,1.0,0.38307425,0.014118028,656.0341,676.57294,0.03922526,0.40375045,0.616,0.2,0.785,0.165,3.23,6.148,0.128,0.596,0.387,0.32,0.871,0.864,0.875,0.346,0.763,0.09,0.405,0.453,0.707,0.985,3.439,0.359
0.01,0.01,0.5542583,0.01,-401.2732,152.01718,45.34145,-27.252617,-36.264595,-11.586844,-1.5157967,-17.159184,-30.579344,-20.681717,-1.4217784,-0.11171073,-19.826773,0.001678613,0.0013466778,0.0012935863,0.0031485972,0.016753174,0.0050778636,0.0018648544,0.010439514,0.25420764,1.0,0.38309568,0.014207163,637.56226,623.8134,0.039236486,0.4035742,0.353,0.972,0.192,0.925,3.922,8.069,0.074,0.17,0.239,0.252,0.004,0.043,0.557,0.087,0.287,0.182,0.491,0.101,0.095,0.629,1.192,0.108
0.01,0.01,0.55414855,0.01,-395.01178,146.6753,44.4457,-27.16991,-36.62136,-11.733899,-1.3111885,-16.464136,-30.064436,-20.819847,-2.1357548,-0.8969045,-20.175735,0.0020418451,0.0015724474,0.0014415155,0.0032964407,0.016723055,0.004749732,0.0014952078,0.0098300185,0.2528337,1.0,0.38483375,0.014891747,729.7664,766.96576,0.039236486,0.40361527,0.113,0.113,0.304,0.98,4.95,3.775,0.213,0.991,0.408,0.795,0.954,0.829,0.957,0.043,0.148,0.852,0.459,0.029,0.084,0.606,1.692,0.732
0.01,0.01,0.5542455,0.01,-398.13693,149.32834,45.535934,-26.8463,-36.388744,-11.587744,-1.5303104,-17.019682,-30.51173,-20.720654,-1.496095,-0.1588333,-19.815844,0.0016754224,0.0013389747,0.0012824996,0.0031251123,0.01673379,0.0050806305,0.0018555777,0.0104196435,0.2541616,1.0,0.38314405,0.014203547,664.4945,691.12555,0.039242096,0.403595,0.683,0.933,0.365,0.393,6.217,5.83,0.034,0.323,0.086,0.206,0.213,0.311,0.24,0.339,0.32,0.247,0.073,0.165,0.404,0.943,2.274,0.132
0.01,0.01,0.554253,0.01,-402.2222,152.92688,45.89854,-28.032808,-36.834255,-11.548578,-0.6266325,-16.42143,-30.619364,-21.159122,-1.6807756,-0.09059023,-19.831535,0.0016192567,0.001300352,0.0012632363,0.003128663,0.01675866,0.0050805416,0.0018778575,0.010506612,0.25427428,1.0,0.3829745,0.014086261,632.88025,603.7015,0.039236486,0.40357694,0.434,0.28,0.307,0.126,7.443,5.3,0.438,0.728,0.096,0.129,0.246,0.745,0.861,0.103,0.524,0.538,0.182,0.155,0.066,0.677,0.705,0.34
0.01,0.01,0.5542409,0.01,-399.2142,150.2641,46.023216,-27.249268,-37.0823,-11.605263,-0.760766,-16.284832,-30.492907,-21.20532,-1.8129767,-0.07740781,-19.705498,0.0016311852,0.0013069076,0.0012647122,0.0031182433,0.016723603,0.0050645536,0.001858761,0.010458978,0.25420088,1.0,0.3830485,0.014106513,653.0632,670.2871,0.039219648,0.4037487,0.979,0.26,0.191,0.696,2.639,5.121,0.702,0.306,0.128,0.268,0.455,0.893,0.662,0.221,0.773,0.936,0.368,0.429,0.194,0.392,2.049,0.897
0.01,0.01,0.55427176,0.01,-400.6863,151.4277,45.439243,-27.153591,-36.38724,-11.543943,-1.5636821,-17.142899,-30.580326,-20.697575,-1.4194528,-0.14024587,-19.830109,0.0016797617,0.0013471283,0.0012936491,0.0031479103,0.01675306,0.0050790324,0.0018659753,0.010439333,0.25420544,1.0,0.3830974,0.014208013,641.34625,637.7406,0.039242096,0.40357348,0.725,0.799,0.482,0.244,2.586,7.076,0.483,0.056,0.07,0.645,0.286,0.209,0.791,0.334,0.679,0.324,0.286,0.325,0.715,0.559,4.62,0.065
0.01,0.01,0.5541408,0.01,-395.0024,146.62424,44.428814,-27.156569,-36.603928,-11.7316885,-1.3151906,-16.45695,-30.040415,-20.799414,-2.1380155,-0.9186207,-20.189762,0.0020498529,0.0015774292,0.0014449381,0.003299652,0.016717771,0.0047390214,0.0014855552,0.00981373,0.2528004,1.0,0.3848653,0.014903754,730.871,767.9064,0.039230872,0.40361917,0.127,0.736,0.56,0.738,8.766,9.637,0.512,0.796,0.821,0.582,0.274,0.178,0.014,0.288,0.076,0.311,0.33,0.4,0.615,0.794,2.277,0.392
0.01,0.01,0.5542615,0.01,-398.3591,149.45277,45.54775,-26.866758,-36.4004,-11.601328,-1.5592735,-17.053158,-30.527557,-20.715456,-1.488799,-0.16348656,-19.825815,0.001675641,0.0013400079,0.0012840984,0.0031285714,0.0167357,0.005079271,0.0018563017,0.010421086,0.2541683,1.0,0.3831372,0.014203519,662.0482,686.89325,0.039230872,0.4035923,0.82,0.642,0.53,0.758,4.371,5.357,0.42,0.02,0.885,0.403,0.953,0.364,0.952,0.339,0.614,0.637,0.326,0.409,0.794,0.789,2.732,0.235
0.01,0.01,0.55423987,0.01,-401.7961,152.56343,45.90821,-27.82856,-36.957085,-11.4759245,-0.6438626,-16.400785,-30.611792,-21.129963,-1.6960946,-0.07204345,-19.811363,0.0016192148,0.0013005139,0.0012631816,0.0031283863,0.016758727,0.0050804876,0.0018767269,0.0105058625,0.2542728,1.0,0.38298017,0.014088523,635.5235,617.61694,0.039230872,0.4035776,0.533,0.816,0.771,0.126,3.669,1.197,0.694,0.527,0.618,0.837,0.206,0.95,0.996,0.284,0.563,0.711,0.434,0.384,0.037,0.89,3.943,0.719
0.01,0.01,0.5542493,0.01,-399.54684,150.518,46.019073,-27.327763,-37.109703,-11.588782,-0.7644969,-16.32694,-30.531345,-21.20532,-1.7947999,-0.08018444,-19.731962,0.0016250082,0.0013032664,0.0012627937,0.003117822,0.016723715,0.005065015,0.0018608171,0.010466134,0.254217,1.0,0.3830299,0.014096859,650.0972,663.58844,0.039230872,0.40374693,0.3,0.488,0.641,0.191,6.629,1.739,0.936,0.061,0.377,0.849,0.052,0.16,0.491,0.357,0.428,0.915,0.227,0.156,0.869,0.544,4.063,0.291
0.01,0.01,0.554246,0.01,-400.10614,150.8937,45.565033,-27.06134,-36.401337,-11.537839,-1.5672605,-17.117575,-30.565168,-20.680798,-1.4219191,-0.12356832,-19.818829,0.0016796988,0.0013465994,0.0012927598,0.0031462545,0.016752236,0.0050796634,0.0018649396,0.01043876,0.25420243,1.0,0.38310382,0.014209616,645.29364,649.5458,0.039236486,0.40357354,0.778,0.11,0.683,0.185,6.854,7.737,0.13,0.272,0.985,0.097,0.19,0.279,0.422,0.358,0.895,0.879,0.23,0.127,0.484,0.955,3.353,0.891
0.01,0.01,0.55413413,0.01,-395.02005,146.55534,44.390285,-27.173933,-36.62369,-11.763404,-1.3483948,-16.474234,-30.043642,-20.806526,-2.1623805,-0.9511233,-20.20875,0.002054408,0.0015802822,0.001446858,0.0033016158,0.016712964,0.0047310614,0.0014785685,0.009801672,0.25277567,1.0,0.38488773,0.014911853,731.6932,768.568,0.03922526,0.4036237,0.584,0.253,0.393,0.277,4.402,9.569,0.374,0.674,0.449,0.467,0.778,0.683,0.748,0.4,0.435,0.465,0.438,0.069,0.7,0.879,3.701,0.16
0.01,0.01,0.5542694,0.01,-398.59747,149.64853,45.59313,-26.861849,-36.38281,-11.584595,-1.5597045,-17.058867,-30.519154,-20.69072,-1.4614574,-0.14715375,-19.820206,0.001676303,0.001341291,0.0012859108,0.003132125,0.016737685,0.0050780536,0.0018578091,0.010422924,0.2541749,1.0,0.38312936,0.014203473,659.2166,681.57416,0.039236486,0.40359002,0.157,0.515,0.285,0.127,6.94,3.807,0.405,0.838,0.106,0.519,0.232,0.908,0.524,0.12,0.072,0.141,0.185,0.416,0.371,0.383,4.659,0.685
0.01,0.01,0.5542408,0.01,-401.2791,152.05765,45.9174,-27.691782,-37.066414,-11.470663,-0.6662588,-16.422249,-30.590427,-21.170248,-1.7077899,-0.08782722,-19.81828,0.0016219992,0.0013020992,0.0012641168,0.003128692,0.016759515,0.005081549,0.0018774513,0.010504828,0.25426924,1.0,0.38298434,0.014091925,638.4119,629.4333,0.039230872,0.4035776,0.552,0.668,0.238,0.523,3.494,2.553,0.55,0.005,0.048,0.734,0.379,0.543,0.5,0.154,0.884,0.31,0.243,0.17,0.899,0.999,4.669,0.935
0.01,0.01,0.55426455,0.01,-399.8848,150.84236,46.03774,-27.379826,-37.097893,-11.529096,-0.72617495,-16.329702,-30.535563,-21.179134,-1.7592032,-0.07295676,-19.752266,0.0016219832,0.0013012522,0.0012619424,0.00311828,0.016724365,0.005065964,0.0018644196,0.010472517,0.25423047,1.0,0.38301045,0.014088413,647.1607,656.41925,0.039219648,0.4037441,0.545,0.351,0.126,0.277,2.474,3.507,0.729,0.252,0.901,0.596,0.433,0.526,0.184,0.289,0.436,0.322,0.316,0.255,0.547,0.727,0.385,0.744
0.01,0.01,0.55424,0.01,-399.64185,150.45595,45.587208,-27.019943,-36.42437,-11.57069,-1.5780019,-17.112553,-30.564787,-20.695215,-1.441726,-0.14383188,-19.832893,0.0016803396,0.0013465488,0.0012921734,0.0031443858,0.0167514,0.005080756,0.0018646489,0.010437603,0.25419855,1.0,0.38310933,0.014210855,649.08655,659.4511,0.039242096,0.40357292,0.887,0.529,0.869,0.729,1.972,3.001,0.844,0.269,0.872,0.485,0.348,0.735,0.54,0.345,0.067,0.938,0.408,0.405,0.872,0.659,4.097,0.164
0.01,0.01,0.55414265,0.01,-395.01694,146.53781,44.391823,-27.156324,-36.607327,-11.756315,-1.345766,-16.464102,-30.025322,-20.790968,-2.15961,-0.95697236,-20.2093,0.0020553432,0.0015812294,0.0014474284,0.0033022466,0.01670852,0.004725772,0.0014741647,0.009794101,0.25276083,1.0,0.38489932,0.014914348,732.1609,769.0193,0.039230872,0.40362835,0.923,0.486,0.171,0.295,0.704,8.264,0.506,0.791,0.862,0.512,0.373,0.715,0.179,0.334,0.526,0.887,0.499,0.171,0.165,0.4,0.621,0.065
0.01,0.01,0.5542399,0.01,-398.89838,149.84727,45.602036,-26.90239,-36.404797,-11.597595,-1.5839543,-17.089375,-30.537592,-20.691843,-1.4591572,-0.14984328,-19.824554,0.0016754307,0.0013415881,0.0012869518,0.0031349966,0.016739156,0.0050763567,0.0018575302,0.010424668,0.25418195,1.0,0.38312373,0.014203025,656.1335,675.31946,0.039230872,0.40358812,0.381,0.952,0.79,0.577,3.0,4.145,0.332,0.481,0.784,0.057,0.363,0.725,0.299,0.037,0.066,0.794,0.327,0.415,0.787,0.411,4.49,0.92
0.01,0.01,0.5542418,0.01,-400.76715,151.60236,45.96839,-27.551332,-37.101147,-11.453907,-0.6951356,-16.383217,-30.580948,-21.166246,-1.7173437,-0.07819308,-19.788464,0.0016235795,0.0013029886,0.0012643476,0.0031283558,0.016759774,0.0050819176,0.0018759725,0.010502651,0.2542635,1.0,0.38299614,0.01409741,641.33356,639.46155,0.039236486,0.40357843,0.467,0.501,0.491,0.377,2.98,5.374,0.75,0.534,0.805,0.136,0.003,0.515,0.134,0.481,0.474,0.626,0.036,0.219,0.969,0.399,0.245,0.733
0.01,0.01,0.5542622,0.01,-400.29828,151.18298,46.01444,-27.465195,-37.117615,-11.511759,-0.7333996,-16.370613,-30.56785,-21.174099,-1.7389548,-0.072065085,-19.769173,0.0016178879,0.0012986388,0.0012606047,0.0031183069,0.016724398,0.0050658453,0.0018658029,0.010477467,0.25424114,1.0,0.3829982,0.014081905,644.2026,648.3679,0.039219648,0.4037414,0.403,0.592,0.71,0.442,3.035,7.079,0.604,0.531,0.613,0.156,0.173,0.617,0.447,0.162,0.63,0.051,0.425,0.41,0.988,0.913,3.463,0.357
0.01,0.01,0.5542403,0.01,-399.23416,150.13095,45.609745,-26.948828,-36.402897,-11.56715,-1.5649695,-17.092134,-30.548262,-20.691826,-1.4445742,-0.13717347,-19.82305,0.0016810736,0.001346428,0.0012913939,0.0031421254,0.016750522,0.0050821453,0.0018645368,0.010436587,0.2541932,1.0,0.3831163,0.014212577,652.7231,667.97217,0.039236486,0.40357292,0.811,0.842,0.437,0.605,9.847,8.617,0.496,0.502,0.007,0.661,0.4,0.844,0.359,0.017,0.526,0.789,0.362,0.03,0.58,0.558,1.175,0.276
0.01,0.01,0.55415,0.01,-395.02142,146.51534,44.37574,-27.168335,-36.617558,-11.767282,-1.3549329,-16.468342,-30.025446,-20.792976,-2.1685174,-0.9707997,-20.219782,0.002056905,0.0015821402,0.00144812,0.00330202,0.016704837,0.004723149,0.0014724152,0.009790272,0.25275382,1.0,0.3848991,0.014914159,732.42786,769.2739,0.03922526,0.40363276,0.221,0.394,0.107,0.422,4.533,1.878,0.308,0.137,0.555,0.833,0.904,0.189,0.162,0.214,0.002,0.55,0.363,0.265,0.069,0.343,3.688,0.283
0.01,0.01,0.5542407,0.01,-399.23502,150.12704,45.61698,-26.93826,-36.398163,-11.571439,-1.575788,-17.100014,-30.542559,-20.680683,-1.443004,-0.14229247,-19.829084,0.0016762026,0.00134269,0.0012885282,0.003138119,0.01674099,0.005075752,0.0018596813,0.010426732,0.25418833,1.0,0.38311517,0.014202304,652.70483,667.9951,0.039242096,0.40358597,0.135,0.392,0.715,0.947,8.014,3.45,0.206,0.898,0.275,0.972,0.149,0.515,0.859,0.191,0.558,0.607,0.134,0.011,0.292,0.402,0.363,0.686
0.01,0.01,0.5542554,0.01,-400.30133,151.17924,45.99359,-27.482796,-37.11201,-11.487196,-0.71115136,-16.362158,-30.566881,-21.173502,-1.7440172,-0.08671107,-19.783537,0.0016273747,0.0013051997,0.0012655453,0.0031284133,0.01676032,0.005082505,0.0018751444,0.010499263,0.254256,1.0,0.38300735,0.014103607,644.30634,648.50586,0.039236486,0.4035784,0.73,0.817,0.104,0.472,3.093,4.923,0.821,0.652,0.458,0.524,0.329,0.441,0.197,0.341,0.32,0.599,0.186,0.094,0.854,0.494,0.808,0.177
0.01,0.01,0.55424017,0.01,-400.75784,151.60857,45.983067,-27.540678,-37.110092,-11.473258,-0.71176034,-16.38561,-30.57835,-21.16372,-1.7152565,-0.07120807,-19.784275,0.0016154747,0.0012972765,0.001260048,0.003118725,0.016724594,0.005065974,0.0018675782,0.01048153,0.25425002,1.0,0.3829865,0.014076485,641.2499,639.4272,0.039219648,0.40373772,0.286,0.206,0.531,0.656,2.72,0.694,0.041,0.712,0.987,0.358,0.458,0.363,0.899,0.463,0.321,0.344,0.16,0.124,0.379,0.718,0.127,0.841
0.01,0.01,0.55424494,0.01,-398.89655,149.85435,45.595108,-26.909924,-36.400127,-11.581209,-1.5645951,-17.078152,-30.54228,-20.702711,-1.4589951,-0.14333731,-19.82266,0.0016806313,0.0013455467,0.0012899834,0.003139215,0.016749207,0.005083075,0.0018628604,0.010435135,0.25418812,1.0,0.38312498,0.014213777,656.14014,675.30054,0.039242096,0.40357292,0.466,0.396,0.677,0.326,1.424,4.763,0.499,0.861,0.338,0.945,0.182,0.745,0.186,0.112,0.368,0.439,0.14,0.087,0.906,0.686,2.841,0.072
0.01,0.01,0.5541332,0.01,-395.01706,146.53604,44.38959,-27.164085,-36.62021,-11.771733,-1.3579258,-16.470318,-30.026997,-20.791649,-2.1610298,-0.9583531,-20.209219,0.0020517998,0.0015791734,0.0014459132,0.0032995357,0.016701708,0.004723719,0.0014736706,0.009792046,0.2527582,1.0,0.3848897,0.014907545,732.1559,768.9259,0.039230872,0.40363798,0.482,0.618,0.3,0.422,0.352,5.149,0.051,0.61,0.316,0.445,0.084,0.118,0.077,0.33,0.637,0.483,0.478,0.371,0.558,0.512,0.631,0.839
0.01,0.01,0.55423975,0.01,-399.63602,150.45462,45.613224,-26.984919,-36.396896,-11.557751,-1.5815291,-17.121174,-30.560335,-20.68165,-1.4299173,-0.1288848,-19.823252,0.0016754268,0.0013427396,0.0012892329,0.003140396,0.016742019,0.005074387,0.0018595624,0.010428563,0.25419417,1.0,0.38311118,0.01420197,649.11475,659.5936,0.039230872,0.4035848,0.819,0.44,0.837,0.211,4.13,0.221,0.644,0.804,0.724,0.114,0.105,0.168,0.838,0.38,0.765,0.03,0.18,0.019,0.426,0.773,2.415,0.529
0.01,0.01,0.55427086,0.01,-399.90677,150.81801,46.006165,-27.407108,-37.111633,-11.53482,-0.73626834,-16.346815,-30.551039,-21.187878,-1.7663759,-0.082011044,-19.758038,0.0016315305,0.0013077138,0.0012667236,0.003128547,0.016761007,0.0050830278,0.001873781,0.0104953665,0.25424594,1.0,0.38302356,0.014112244,647.2561,656.44666,0.039236486,0.40357888,0.112,0.566,0.849,0.359,7.132,6.997,0.257,0.686,0.637,0.119,0.286,0.393,0.889,0.195,0.645,0.845,0.48,0.269,0.923,0.566,3.226,0.147
0.01,0.01,0.5542403,0.01,-401.26193,152.08134,45.953217,-27.654535,-37.04761,-11.467504,-0.6663174,-16.417986,-30.57813,-21.158117,-1.690783,-0.06820283,-19.799042,0.00161389,0.0012963818,0.001259835,0.0031192023,0.016724778,0.0050658053,0.0018689482,0.010484599,0.25425637,1.0,0.38297784,0.014072678,638.3312,629.4337,0.03922526,0.40373397,0.137,0.316,0.99,0.609,3.283,9.096,0.858,0.419,0.41,0.145,0.024,0.72,0.693,0.221,0.08,0.332,0.179,0.064,0.906,0.747,3.316,0.278
